x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	y
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	75
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	50
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	75
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	52
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	primary	100	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	Secondary	1.36	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	-	-	-	-	-	-	1_OH	primary	100	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	-	-	-	-	-	-	1_OH	Secondary	1.36	No Reaction
DCM	0.167M	1:1.5	IDCP	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	No Reaction
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	78
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	86
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	91
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	74
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	62
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	52
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	87
DCM	0.167M	1:1.5	NIS_TfOH	-20 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	65
DCM	0.167M	1:1.5	NIS_TfOH	-20 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	85
DCM	0.167M	1:1.5	NIS_TfOH	-20 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	70
DCM	0.167M	1:1.5	NIS_TfOH	-20 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	68
DCM	0.167M	1:1.5	NIS_TfOH	-20 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	60
DCM	0.167M	1:1.5	NIS_TfOH	-20 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	74
DCM	0.167M	1:1.5	NIS_TfOH	-20 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	84
DCM	0.167M	1:1.5	NIS_TfOH	-20 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	83
DCM	0.167M	1:1.5	NIS_TfOH	0 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	48
DCM	0.167M	1:1.5	NIS_TfOH	0 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	80
DCM	0.167M	1:1.5	NIS_TfOH	0 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	80
DCM	0.167M	1:1.5	NIS_TfOH	0 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	68
DCM	0.167M	1:1.5	NIS_TfOH	0 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	60
DCM	0.167M	1:1.5	NIS_TfOH	0 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	74
DCM	0.167M	1:1.5	NIS_TfOH	0 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	84
DCM	0.167M	1:1.5	NIS_TfOH	0 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	83
DCM	0.167M	1:1.5	NIS_TfOH	25 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	84
DCM	0.167M	1:1.5	NIS_TfOH	25 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	49
DCM	0.167M	1:1.5	NIS_TfOH	25 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	51
DCM	0.167M	1:1.5	NIS_TfOH	25 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	68
DCM	0.167M	1:1.5	NIS_TfOH	25 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	60
DCM	0.167M	1:1.5	NIS_TfOH	25 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	50
DCM	0.167M	1:1.5	NIS_TfOH	25 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	58
DCM	0.167M	1:1.5	NIS_TfOH	25 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	48
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	43
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	78
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	86
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	91
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	74
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	62
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	52
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	87
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	65
THF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	28
THF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	55
THF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	87
THF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	58
THF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	33
THF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	49
THF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	89
THF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	68
Toluene	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	22
Toluene	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	85
Toluene	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	60
Toluene	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	60
Toluene	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	23
Toluene	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	47
Toluene	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	80
Toluene	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	43
DCM/ACN	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	94
DCM/ACN	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	85
DCM/ACN	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	84
DCM/ACN	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	68
DCM/ACN	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	87
DCM/ACN	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	96
DCM/ACN	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	91
DCM/ACN	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	45
DCM/DMF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	23
DCM/DMF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	40
DCM/DMF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	87
DCM/DMF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	68
DCM/DMF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	38
DCM/DMF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	63
DCM/DMF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	50
DCM/DMF	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	38
DCM/p-Dioxane	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	52
DCM/p-Dioxane	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	63
DCM/p-Dioxane	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	77
DCM/p-Dioxane	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	55
DCM/p-Dioxane	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	55
DCM/p-Dioxane	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	68
DCM/p-Dioxane	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	82
DCM/p-Dioxane	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	32
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	78
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	86
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	91
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	74
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	62
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	52
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	87
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	65
DCM	0.308M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	76
DCM	0.308M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	62
DCM	0.308M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	87
DCM	0.308M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	63
DCM	0.308M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	82
DCM	0.308M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	81
DCM	0.308M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	89
DCM	0.308M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	60
DCM	0.051M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	72
DCM	0.051M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	65
DCM	0.051M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	78
DCM	0.051M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	65
DCM	0.051M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	72
DCM	0.051M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	76
DCM	0.051M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	85
DCM	0.051M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	58
DCM	0.036M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	68
DCM	0.036M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	61
DCM	0.036M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	74
DCM	0.036M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	69
DCM	0.036M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	70
DCM	0.036M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	61
DCM	0.036M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	85
DCM	0.036M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	62
DCM	0.018M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	53
DCM	0.018M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	47
DCM	0.018M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	60
DCM	0.018M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	45
DCM	0.018M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	68
DCM	0.018M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	65
DCM	0.018M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	80
DCM	0.018M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	55
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	78
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	86
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	88
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	74
DCM	0.167M	1:1.5	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	65
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	52
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	80
